track_name,artist_name,album_name,genre,popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,release_year
Track_824,Kanye West,Scorpion,R&B,34,0.842,0.272,0.088,0.229,0.292,0.251,0.763,126.06,316452,-7.88,2006
Track_825,Rihanna,Supernatural,Trap,47,0.509,0.253,0.12,0.656,0.309,0.418,0.491,143.33,275035,-14.58,1969
Track_826,Camila Cabello,Evolve,Blues,6,0.437,0.229,0.23,0.35,0.708,0.365,0.446,115.1,260696,-14.57,1983
Track_827,Megan Thee Stallion,Manic,Rock,27,0.96,0.783,0.032,0.697,0.198,0.576,0.324,112.29,326351,-16.95,2002
Track_828,Earth Wind & Fire,I Am,Latin,51,0.682,0.492,0.193,0.074,0.152,0.581,0.926,143.01,133028,-1.2,2021
Track_829,Queen,Homework,Metal,55,0.657,0.153,0.055,0.339,0.511,0.356,0.314,126.06,416717,-2.98,2012
Track_830,Michael Jackson,I Am,K-Pop,77,0.66,0.611,0.374,0.434,0.311,0.442,0.664,137.93,130956,-4.57,2002
Track_831,Ariana Grande,Divide,Country,81,0.776,0.952,0.248,0.765,0.71,0.18,0.349,91.88,172490,-15.94,1958
Track_832,Oasis,Human After All,Emo Rap,53,0.218,0.206,0.279,0.392,0.462,0.048,0.541,187.82,339512,-12.19,1983
Track_833,Ed Sheeran,Blonde,Punk,100,0.455,0.58,0.198,0.33,0.064,0.07,0.136,138.16,209524,-22.19,1954
Track_834,Kendrick Lamar,Born to Die,Hip-Hop,85,0.975,0.769,0.503,0.427,0.263,0.367,0.869,163.45,201468,-8.74,2023
Track_835,Michael Jackson,Imagine,Britpop,38,0.74,0.83,0.292,0.021,0.546,0.015,0.82,62.64,302099,-19.37,2023
Track_836,Dua Lipa,Morning Glory,Classical,18,0.615,0.682,0.146,0.813,0.879,0.716,0.715,140.76,188153,-20.28,1978
Track_837,Eminem,Supernatural,Reggae,79,0.937,0.135,0.1,0.345,0.066,0.698,0.913,152.14,283883,-19.96,1973
Track_838,Kendrick Lamar,SOUR,Classical,71,0.477,0.222,0.586,0.435,0.792,0.306,0.463,164.15,223638,-6.5,1979
Track_839,Earth Wind & Fire,21,Soul,41,0.497,0.825,0.078,0.173,0.868,0.582,0.163,165.92,264099,-21.99,2006
Track_840,Travis Scott,In Rainbows,Indie,40,0.271,0.551,0.321,0.504,0.898,0.023,0.403,118.8,260960,-0.96,1990
Track_841,Nirvana,Future Nostalgia,Indie,68,0.861,0.368,0.65,0.084,0.611,0.318,0.488,193.18,185203,-18.13,1989
Track_842,Linkin Park,I Am,Rock,63,0.207,0.562,0.108,0.465,0.037,0.481,0.245,163.58,209313,-17.67,1968
Track_843,Rihanna,Astroworld,EDM,82,0.953,0.76,0.531,0.18,0.835,0.096,0.201,129.66,364401,-17.35,2003
Track_844,Coldplay,Fine Line,Classical,60,0.222,0.519,0.483,0.143,0.387,0.436,0.759,161.15,242443,-20.76,1991
Track_845,Nirvana,After Hours,Indie,100,0.288,0.523,0.64,0.848,0.51,0.116,0.611,149.16,337797,-17.21,1978
Track_846,Halsey,Spider-Verse,Country,41,0.679,0.738,0.321,0.741,0.809,0.165,0.254,78.17,192382,-1.44,1991
Track_847,John Lennon,Homework,Hip-Hop,50,0.68,0.322,0.178,0.723,0.286,0.571,0.48,142.71,192160,-12.08,1962
Track_848,Lil Nas X,1989,Folk,45,0.774,0.857,0.491,0.792,0.6,0.637,0.961,62.01,263801,-9.13,2004
Track_849,Prince,Help!,Metal,83,0.869,0.267,0.568,0.961,0.385,0.794,0.471,96.79,245050,-14.0,1991
Track_850,Cardi B,Evolve,Britpop,75,0.896,0.327,0.528,0.482,0.521,0.534,0.671,107.93,214953,-12.02,2015
Track_851,Michael Jackson,Fine Line,Punk,67,0.377,0.507,0.09,0.545,0.281,0.7,0.336,121.06,233153,-0.39,1953
Track_852,Adele,Born to Die,EDM,77,0.599,0.226,0.449,0.768,0.189,0.598,0.539,169.19,126954,-10.93,2000
Track_853,Tones and I,Lemonade,Rock,43,0.939,0.572,0.256,0.099,0.157,0.511,0.625,178.05,272993,-6.22,2018
Track_854,Eminem,Anti,Grunge,67,0.948,0.945,0.207,0.892,0.923,0.716,0.485,79.06,202323,-1.55,2004
Track_855,The Weeknd,Nevermind,Classical,46,0.772,0.629,0.062,0.748,0.133,0.39,0.199,196.09,204255,-0.59,2021
Track_856,Prince,Manic,EDM,42,0.851,0.163,0.627,0.273,0.848,0.108,0.738,192.21,264882,-21.2,2003
Track_857,Harry Styles,Morning Glory,Synthwave,55,0.291,0.377,0.085,0.622,0.448,0.532,0.328,77.48,231190,-6.43,1985
Track_858,Justin Bieber,Morning Glory,Hip-Hop,98,0.232,0.846,0.181,0.621,0.405,0.143,0.71,181.17,136481,-12.82,1993
Track_859,Billie Eilish,7,Disco,89,0.949,0.87,0.172,0.841,0.47,0.564,0.452,67.93,291416,-22.37,1963
Track_860,Doja Cat,Evolve,K-Pop,84,0.456,0.694,0.178,0.353,0.012,0.573,0.502,142.01,191654,-19.47,1985
Track_861,Dua Lipa,Homework,Classical,100,0.581,0.64,0.376,0.601,0.827,0.537,0.089,75.09,238097,-4.04,1963
Track_862,Linkin Park,8 Mile Soundtrack,Trap,86,0.481,0.699,0.589,0.418,0.374,0.598,0.373,170.34,308612,-3.69,1962
Track_863,Olivia Rodrigo,Lemonade,Rock,68,0.807,0.695,0.036,0.561,0.023,0.757,0.142,188.89,162166,-4.95,2001
Track_864,Camila Cabello,Dark Side of the Moon,Classical,64,0.959,0.321,0.301,0.047,0.435,0.793,0.295,171.11,189906,-19.77,1995
Track_865,Doja Cat,Channel Orange,Britpop,52,0.809,0.253,0.335,0.088,0.334,0.435,0.799,195.23,139784,-17.09,1991
Track_866,Post Malone,8 Mile Soundtrack,K-Pop,41,0.588,0.266,0.261,0.262,0.672,0.287,0.799,185.41,200060,-6.13,1961
Track_867,Kendrick Lamar,I Am,Pop,62,0.595,0.672,0.207,0.554,0.169,0.499,0.121,73.07,288082,-7.21,1964
Track_868,Beyonce,Manic,Classical,48,0.509,0.92,0.085,0.947,0.774,0.711,0.323,139.81,167669,-22.94,1968
Track_869,John Lennon,Starboy,Rock,19,0.414,0.54,0.545,0.973,0.233,0.188,0.653,90.24,213557,-24.69,1981
Track_870,Prince,Divide,Grunge,68,0.63,0.606,0.28,0.839,0.552,0.506,0.876,197.08,187152,-6.33,2011
Track_871,Shawn Mendes,Fine Line,Classical,18,0.931,0.385,0.245,0.949,0.128,0.689,0.967,94.57,333744,-11.54,2005
Track_872,Mark Ronson,8 Mile Soundtrack,Disco,43,0.845,0.303,0.239,0.695,0.928,0.659,0.258,97.68,233778,-4.08,2010
Track_873,Justin Bieber,OK Computer,Soul,47,0.977,0.12,0.303,0.644,0.851,0.387,0.707,68.93,228121,-16.14,2013
Track_874,Camila Cabello,Evolve,Trap,93,0.757,0.537,0.464,0.933,0.937,0.18,0.47,135.38,208563,-8.13,1982
Track_875,Sting,7,Trap,68,0.621,0.706,0.218,0.007,0.579,0.573,0.383,76.76,228907,-0.57,2015
Track_876,Rihanna,Nevermind,Disco,50,0.394,0.635,0.498,0.178,0.172,0.523,0.51,76.73,143293,-22.77,2002
Track_877,Bee Gees,Blonde,Emo Rap,63,0.57,0.854,0.135,0.308,0.169,0.35,0.284,72.7,184670,-18.49,1999
Track_878,Oasis,7,Indie,32,0.609,0.118,0.402,0.972,0.056,0.305,0.207,194.9,324669,-11.77,1960
Track_879,The Weeknd,I Am,Metal,100,0.639,0.865,0.622,0.187,0.59,0.154,0.253,108.33,262513,-3.2,1989
Track_880,Eminem,In Rainbows,Indie,66,0.86,0.787,0.34,0.806,0.423,0.501,0.92,184.35,297982,-5.16,2023
Track_881,Eagles,Scorpion,Reggae,45,0.604,0.901,0.334,0.597,0.947,0.737,0.922,190.0,270751,-11.3,1963
Track_882,Earth Wind & Fire,Starboy,R&B,72,0.31,0.955,0.329,0.786,0.04,0.056,0.964,127.26,258036,-3.91,2020
Track_883,Beyonce,Currents,R&B,85,0.911,0.601,0.462,0.516,0.719,0.518,0.313,78.97,287332,-5.91,2016
Track_884,Billie Eilish,Random Access Memories,Punk,45,0.219,0.193,0.374,0.604,0.291,0.794,0.767,167.92,249861,-7.53,2001
Track_885,Tones and I,Thriller,Jazz,43,0.902,0.583,0.424,0.732,0.508,0.047,0.332,86.35,314757,-0.9,1961
Track_886,Led Zeppelin,Human After All,Punk,39,0.489,0.722,0.594,0.098,0.902,0.715,0.713,70.21,234354,-19.91,2015
Track_887,The Beatles,Blonde,Britpop,78,0.902,0.204,0.203,0.895,0.627,0.733,0.358,84.79,256491,-15.25,1951
Track_888,John Lennon,Fine Line,Metal,73,0.685,0.33,0.601,0.674,0.675,0.723,0.338,191.64,307329,-8.67,1955
Track_889,Lil Nas X,Astroworld,Emo Rap,32,0.417,0.902,0.535,0.483,0.57,0.505,0.418,157.44,271260,-13.77,1951
Track_890,Beyonce,7,Hip-Hop,95,0.581,0.263,0.226,0.934,0.244,0.548,0.915,115.75,325732,-11.59,1964
Track_891,Billie Eilish,Blonde,Classical,56,0.891,0.28,0.074,0.838,0.191,0.419,0.083,127.03,180001,-22.21,1963
Track_892,Queen,Justice,EDM,58,0.389,0.648,0.296,0.141,0.567,0.042,0.918,167.35,131606,-20.28,1960
Track_893,The Beatles,I Am,Rock,69,0.87,0.323,0.131,0.457,0.856,0.055,0.403,192.55,243080,-12.36,2022
Track_894,John Lennon,Imagine,Britpop,34,0.22,0.492,0.551,0.596,0.273,0.137,0.559,104.46,322266,-22.22,1974
Track_895,Michael Jackson,Astroworld,Disco,94,0.765,0.386,0.044,0.893,0.65,0.015,0.053,68.18,250489,-15.31,2018
Track_896,Olivia Rodrigo,DAMN.,Blues,45,0.706,0.911,0.61,0.638,0.268,0.497,0.468,164.73,230846,-7.93,1954
Track_897,Rihanna,Spider-Verse,Indie,1,0.554,0.883,0.161,0.284,0.694,0.771,0.411,96.01,256784,-20.99,2008
Track_898,Cardi B,Divide,Punk,72,0.754,0.582,0.163,0.398,0.798,0.289,0.926,118.96,292363,-14.56,1988
Track_899,Camila Cabello,Starboy,Soul,32,0.719,0.218,0.354,0.244,0.677,0.459,0.932,162.1,252378,-5.4,1999
Track_900,Drake,Dark Side of the Moon,Latin,39,0.506,0.519,0.362,0.448,0.859,0.765,0.859,117.7,276369,-20.01,2002
Track_901,Sting,Channel Orange,EDM,79,0.936,0.121,0.15,0.562,0.164,0.787,0.683,167.69,215446,-8.97,1999
Track_902,Olivia Rodrigo,Purple Rain,Country,47,0.776,0.779,0.327,0.604,0.725,0.429,0.634,64.94,281181,-22.57,2002
Track_903,Michael Jackson,Hotel California,Pop,99,0.459,0.18,0.607,0.353,0.706,0.767,0.336,69.24,181784,-9.42,1951
Track_904,Imagine Dragons,Currents,Soul,46,0.437,0.814,0.121,0.872,0.155,0.104,0.897,117.36,271616,-10.96,2010
Track_905,Coldplay,Back in Black,Emo Rap,35,0.961,0.691,0.112,0.44,0.718,0.117,0.404,113.11,119331,-20.74,1985
Track_906,Ed Sheeran,Currents,Emo Rap,85,0.342,0.896,0.631,0.937,0.538,0.71,0.969,184.11,206550,-23.28,1996
Track_907,Mark Ronson,OK Computer,Reggae,65,0.929,0.955,0.144,0.628,0.278,0.636,0.782,109.66,225464,-0.41,2000
Track_908,Travis Scott,Divide,Grunge,41,0.864,0.271,0.197,0.515,0.87,0.397,0.892,67.28,258044,-19.03,2025
Track_909,Post Malone,Spider-Verse,Soul,44,0.976,0.684,0.435,0.33,0.03,0.699,0.912,61.49,280834,-10.66,2005
Track_910,Post Malone,Justice,Jazz,50,0.724,0.72,0.231,0.795,0.811,0.629,0.429,107.9,251118,-1.43,2010
Track_911,Camila Cabello,Spider-Verse,Latin,35,0.912,0.918,0.073,0.66,0.303,0.412,0.156,173.51,243313,-4.84,1974
Track_912,Nirvana,When We All Fall Asleep,Hip-Hop,44,0.825,0.793,0.564,0.01,0.013,0.648,0.859,146.44,264784,-21.09,1972
Track_913,Coldplay,Dark Side of the Moon,Britpop,57,0.295,0.727,0.146,0.739,0.077,0.082,0.935,60.54,212348,-5.21,1992
Track_914,John Lennon,Supernatural,Rock,28,0.35,0.828,0.466,0.49,0.671,0.381,0.73,142.85,294850,-3.48,1960
Track_915,Harry Styles,Imagine,Disco,100,0.405,0.882,0.383,0.187,0.118,0.612,0.225,178.81,317777,-6.09,1950
Track_916,John Lennon,Help!,Metal,47,0.7,0.294,0.178,0.341,0.229,0.016,0.878,155.69,299215,-17.96,2025
Track_917,Kendrick Lamar,Nevermind,Rock,1,0.247,0.773,0.291,0.667,0.854,0.362,0.959,154.43,244944,-17.04,1958
Track_918,Doja Cat,Fine Line,Emo Rap,18,0.449,0.419,0.531,0.367,0.285,0.396,0.558,164.3,199265,-19.3,1958
Track_919,Kendrick Lamar,Thriller,Emo Rap,11,0.453,0.809,0.615,0.399,0.825,0.377,0.192,163.3,306376,-15.36,1995
Track_920,Ed Sheeran,1989,Folk,90,0.512,0.112,0.519,0.655,0.164,0.478,0.221,73.28,234544,-15.22,1998
Track_921,Eminem,Evolve,Folk,79,0.437,0.95,0.366,0.225,0.462,0.582,0.453,192.63,248131,-21.0,1975
Track_922,Beyonce,21,Indie,75,0.572,0.357,0.168,0.934,0.763,0.339,0.062,103.12,261639,-21.03,1963
Track_923,Coldplay,Scorpion,Synthwave,29,0.613,0.404,0.255,0.682,0.122,0.457,0.49,62.48,187652,-15.75,2004
Track_924,Prince,Supernatural,Folk,100,0.694,0.903,0.32,0.278,0.324,0.637,0.699,186.26,170721,-0.86,1979
Track_925,Coldplay,Blonde,Blues,19,0.394,0.601,0.581,0.31,0.837,0.313,0.188,105.03,170255,-11.77,2025
Track_926,Justin Bieber,In Rainbows,K-Pop,77,0.351,0.785,0.469,0.36,0.739,0.384,0.258,60.43,264336,-16.1,1984
Track_927,Rihanna,Back in Black,Latin,68,0.578,0.38,0.576,0.198,0.77,0.159,0.909,144.71,93022,-17.61,1968
Track_928,Led Zeppelin,Purple Rain,Disco,46,0.53,0.829,0.027,0.258,0.137,0.03,0.656,166.73,343919,-23.03,2014
Track_929,Justin Bieber,Morning Glory,Soul,23,0.792,0.196,0.192,0.273,0.671,0.368,0.201,77.99,212590,-1.1,1998
Track_930,Eagles,21,Folk,41,0.849,0.434,0.036,0.43,0.308,0.151,0.62,166.47,244756,-8.91,2020
Track_931,Imagine Dragons,Blonde,Trap,61,0.759,0.217,0.06,0.067,0.144,0.423,0.924,92.9,226380,-6.13,1955
Track_932,The Chainsmokers,Talking Book,Hip-Hop,49,0.512,0.155,0.282,0.782,0.66,0.443,0.133,89.02,258960,-21.02,2002
Track_933,Megan Thee Stallion,Spider-Verse,Blues,90,0.219,0.672,0.459,0.474,0.04,0.609,0.933,193.62,271643,-21.56,1980
Track_934,Imagine Dragons,I Am,Metal,97,0.584,0.696,0.459,0.545,0.038,0.476,0.244,141.58,252333,-24.82,2000
Track_935,Ariana Grande,Hotel California,Trap,8,0.51,0.236,0.025,0.621,0.592,0.22,0.398,114.38,233521,-4.13,1997
Track_936,Megan Thee Stallion,In Rainbows,Classical,72,0.506,0.679,0.305,0.441,0.919,0.541,0.766,88.64,360814,-22.18,1992
Track_937,Earth Wind & Fire,8 Mile Soundtrack,K-Pop,65,0.783,0.841,0.445,0.878,0.777,0.295,0.101,147.66,314179,-10.83,1976
Track_938,Santana,Supernatural,Disco,48,0.341,0.397,0.335,0.713,0.684,0.372,0.413,165.54,278971,-1.98,1953
Track_939,Halsey,Channel Orange,Grunge,65,0.932,0.169,0.088,0.0,0.03,0.05,0.06,98.39,154551,-25.0,1986
Track_940,Harry Styles,Justice,K-Pop,65,0.487,0.675,0.632,0.734,0.354,0.231,0.658,101.65,233450,-24.13,2022
Track_941,Eagles,Scorpion,Country,0,0.967,0.914,0.096,0.63,0.905,0.636,0.869,190.49,277218,-20.64,1983
Track_942,Eagles,Hotel California,K-Pop,4,0.742,0.343,0.034,0.558,0.06,0.557,0.25,115.66,274731,-15.56,1980
Track_943,Queen,Rumours,Punk,0,0.65,0.139,0.06,0.762,0.267,0.232,0.496,172.27,324285,-24.39,2009
Track_944,Lil Nas X,Purple Rain,Blues,85,0.234,0.601,0.56,0.553,0.668,0.636,0.715,163.95,55449,-17.84,2007
Track_945,Adele,In Rainbows,Indie,68,0.491,0.903,0.478,0.535,0.305,0.515,0.429,141.23,172052,-15.7,2008
Track_946,The Chainsmokers,Views,Country,43,0.95,0.177,0.18,0.136,0.878,0.52,0.469,135.49,185150,-7.99,2013
Track_947,Queen,Talking Book,Disco,29,0.849,0.242,0.523,0.138,0.775,0.173,0.695,71.44,196496,-14.53,1968
Track_948,Eagles,Born to Die,Latin,22,0.399,0.59,0.614,0.732,0.65,0.632,0.505,105.57,230367,-4.09,1955
Track_949,Drake,Channel Orange,Metal,41,0.65,0.767,0.453,0.978,0.215,0.519,0.195,157.15,190033,-6.17,2016
Track_950,Shawn Mendes,After Hours,Disco,0,0.742,0.373,0.496,0.3,0.199,0.514,0.935,86.74,244023,-24.59,1963
Track_951,Billie Eilish,DAMN.,Jazz,72,0.252,0.503,0.095,0.935,0.629,0.018,0.606,108.04,159941,-15.63,1973
Track_952,Post Malone,SOUR,Grunge,86,0.663,0.704,0.636,0.495,0.334,0.212,0.49,171.7,198741,-6.18,2025
Track_953,Doja Cat,8 Mile Soundtrack,Punk,38,0.958,0.536,0.037,0.038,0.463,0.726,0.492,136.12,201744,-22.93,2025
Track_954,Camila Cabello,Random Access Memories,R&B,38,0.671,0.518,0.223,0.547,0.669,0.366,0.621,73.29,277300,-7.9,2008
Track_955,Bruno Mars,Human After All,Pop,27,0.561,0.72,0.265,0.916,0.621,0.048,0.595,157.75,264240,-12.72,2014
Track_956,Harry Styles,Views,EDM,49,0.286,0.238,0.548,0.197,0.462,0.014,0.771,172.95,292123,-2.36,1955
Track_957,Doja Cat,Justice,Rock,64,0.733,0.853,0.164,0.44,0.666,0.73,0.144,79.49,289882,-6.49,1988
Track_958,Lady Gaga,Blonde,Pop,10,0.535,0.73,0.586,0.365,0.516,0.341,0.081,121.08,242583,-7.45,2006
Track_959,Michael Jackson,Nevermind,Hip-Hop,81,0.57,0.551,0.173,0.919,0.131,0.029,0.13,86.15,178385,-20.09,1983
Track_960,Beyonce,Anti,Indie,54,0.816,0.265,0.28,0.554,0.221,0.126,0.174,158.21,262239,-24.72,2021
Track_961,Led Zeppelin,Born to Die,Pop,35,0.614,0.37,0.531,0.316,0.231,0.39,0.249,152.97,232748,-13.04,1964
Track_962,The Beatles,8 Mile Soundtrack,EDM,21,0.87,0.163,0.44,0.849,0.138,0.611,0.494,198.58,212437,-23.19,1999
Track_963,Kendrick Lamar,When We All Fall Asleep,Britpop,67,0.376,0.334,0.058,0.428,0.827,0.627,0.076,154.03,191950,-1.73,2002
Track_964,Bee Gees,Starboy,Grunge,54,0.68,0.804,0.58,0.64,0.718,0.134,0.607,100.27,208686,-5.67,1978
Track_965,Dua Lipa,In Rainbows,Pop,64,0.895,0.23,0.424,0.366,0.374,0.377,0.8,188.4,250228,-17.41,2003
Track_966,Juice WRLD,In Rainbows,Folk,72,0.58,0.774,0.549,0.584,0.532,0.549,0.607,170.01,186683,-21.57,1989
Track_967,Sting,Hotel California,Emo Rap,85,0.681,0.156,0.416,0.925,0.831,0.48,0.262,189.75,228525,-16.9,2012
Track_968,Prince,Blonde,Jazz,71,0.461,0.702,0.195,0.592,0.636,0.159,0.62,170.17,233228,-4.94,1994
Track_969,Ariana Grande,Views,Jazz,47,0.359,0.512,0.348,0.116,0.687,0.24,0.28,143.74,165959,-9.16,1996
Track_970,Sting,Imagine,Britpop,37,0.759,0.93,0.309,0.338,0.242,0.067,0.166,112.72,282298,-11.23,2013
Track_971,Bee Gees,After Hours,Hip-Hop,62,0.586,0.932,0.367,0.813,0.486,0.342,0.297,197.42,197428,-9.3,1974
Track_972,Travis Scott,In Rainbows,R&B,34,0.309,0.209,0.499,0.984,0.039,0.066,0.15,134.93,260000,-21.81,2010
Track_973,Nirvana,Human After All,Punk,90,0.247,0.199,0.635,0.712,0.27,0.2,0.255,144.51,261893,-6.21,1976
Track_974,Glass Animals,Future Nostalgia,Blues,87,0.795,0.253,0.629,0.379,0.515,0.024,0.199,139.97,251423,-9.65,1969
Track_975,Lil Nas X,Rumours,R&B,55,0.389,0.643,0.582,0.908,0.265,0.013,0.674,120.93,301262,-3.48,1962
Track_976,Earth Wind & Fire,Starboy,Jazz,63,0.756,0.494,0.486,0.381,0.584,0.31,0.553,98.04,254634,-2.95,1979
Track_977,Travis Scott,SOUR,Disco,42,0.68,0.846,0.402,0.369,0.668,0.485,0.7,112.87,303433,-5.3,1993
Track_978,The Beatles,Supernatural,Folk,39,0.427,0.305,0.398,0.465,0.023,0.749,0.277,157.66,265484,-13.69,1995
Track_979,Ed Sheeran,Justice,Trap,51,0.54,0.496,0.287,0.433,0.331,0.223,0.898,96.38,249431,-21.05,1994
Track_980,John Lennon,Currents,Britpop,17,0.86,0.971,0.25,0.753,0.085,0.734,0.136,157.34,176210,-23.75,2016
Track_981,Adele,Lemonade,Classical,63,0.54,0.875,0.137,0.405,0.158,0.063,0.861,146.93,266708,-10.68,2007
Track_982,Cardi B,Imagine,Reggae,29,0.331,0.115,0.626,0.597,0.073,0.621,0.3,169.64,251699,-11.65,2020
Track_983,Doja Cat,Dark Side of the Moon,Latin,52,0.927,0.319,0.026,0.847,0.728,0.415,0.069,130.63,205945,-23.58,1997
Track_984,Mark Ronson,Help!,Rock,62,0.872,0.843,0.382,0.276,0.233,0.148,0.152,94.75,266538,-9.0,2010
Track_985,Megan Thee Stallion,Thriller,Hip-Hop,68,0.613,0.536,0.495,0.545,0.69,0.712,0.484,150.63,277219,-12.01,1998
Track_986,Lady Gaga,Blonde,Emo Rap,55,0.518,0.548,0.335,0.797,0.197,0.484,0.392,101.78,166950,-9.89,2001
Track_987,Stevie Wonder,Justice,Metal,39,0.355,0.114,0.294,0.632,0.14,0.694,0.785,164.89,277190,-8.77,1988
Track_988,Post Malone,Manic,Blues,72,0.542,0.533,0.314,0.461,0.838,0.376,0.437,67.19,244423,-1.31,1968
Track_989,Coldplay,8 Mile Soundtrack,Reggae,81,0.502,0.682,0.293,0.592,0.337,0.415,0.494,190.76,261987,-3.28,1997
Track_990,Halsey,Nevermind,Indie,74,0.329,0.983,0.112,0.704,0.256,0.029,0.253,132.95,367065,-24.4,1992
Track_991,Bee Gees,Talking Book,Grunge,42,0.487,0.813,0.389,0.875,0.721,0.352,0.528,153.28,283760,-11.3,2008
Track_992,Cardi B,Blonde,Disco,69,0.843,0.394,0.47,0.724,0.603,0.124,0.759,87.49,239705,-9.58,1958
Track_993,Lil Nas X,Manic,Blues,58,0.304,0.472,0.142,0.791,0.839,0.347,0.578,198.66,242557,-19.73,1955
Track_994,Michael Jackson,Help!,Rock,48,0.371,0.914,0.124,0.666,0.109,0.539,0.805,107.98,135555,-6.8,1983
Track_995,Drake,Back in Black,Classical,6,0.835,0.394,0.439,0.521,0.634,0.67,0.598,155.56,194725,-4.85,2023
Track_996,Doja Cat,When We All Fall Asleep,Blues,36,0.933,0.368,0.633,0.981,0.049,0.477,0.796,96.07,259305,-4.4,1952
Track_997,Glass Animals,7,Blues,40,0.277,0.583,0.249,0.735,0.398,0.272,0.125,82.74,247688,-12.97,1981
Track_998,Beyonce,Nevermind,Folk,12,0.32,0.521,0.039,0.928,0.112,0.196,0.868,128.86,283382,-1.04,1957
Track_999,Bruno Mars,Supernatural,Metal,67,0.676,0.247,0.12,0.324,0.358,0.075,0.126,171.47,200017,-24.79,2005
